x coord, y coord, z coord, scalar 
3.37159, 3.51354, 0, 0
3.37159, 3.77545, 0, 0
3.37159, 3.94346, 0, 0
3.49836, 2.83773, 0, 0
3.49836, 3.00564, 0, 0
3.49836, 3.26706, 0, 0
3.49836, 3.56204, 0, 0
3.49836, 3.82303, 0, 0
3.49836, 3.99045, 0, 0
3.57974, 2.87054, 0, 0
3.57974, 3.03804, 0, 0
3.57974, 3.29883, 0, 0
3.57974, 3.59312, 0, 0
3.57974, 3.85351, 0, 0
3.57974, 4.02056, 0, 0
3.62026, 2.88687, 0, 0
3.62026, 3.05416, 0, 0
3.62026, 3.31464, 0, 0
3.62026, 3.60858, 0, 0
3.62026, 3.86868, 0, 0
3.62026, 4.03554, 0, 0
3.70164, 2.91964, 0, 0
3.70164, 3.08652, 0, 0
3.70164, 3.34637, 0, 0
3.70164, 3.63962, 0, 0
3.70164, 3.89911, 0, 0
3.70164, 4.0656, 0, 0
3.82841, 2.97067, 0, 0
3.82841, 3.1369, 0, 0
3.82841, 3.39576, 0, 0
